Gene	Num
TWIST1	2
MMP2	2
CCT7	2
ACR	2
KLHDC7B	2
SLC38A1	2
FBXO40	2
DEFB129	2
IMPA1	2
FIGNL1	2
TRIM32	2
ASTN2	2
BTN2A2	2
CCBE1	2
ADAM7	2
ODR4	2
HOXB5	2
ABRA	2
ADORA2A	2
ATAD1	2
SRPX	2
RWDD3	2
TMEM115	2
GPT	2
SGSM2	2
EHD1	2
FAM117A	2
TMEM163	2
PTPRR	2
VPS52	2
NKX3-1	2
CNTN4	2
JCHAIN	2
CD8B	2
LDLRAD3	2
MLLT1	2
DPY19L1	2
EXOC6B	2
GRIK5	2
FOXJ1	2
TTLL8	2
NDUFV2	2
TRIM24	2
TRPV3	2
BRD9	2
GPR152	2
HCRTR2	2
SGCA	2
NEUROG1	2
TMPRSS11A	2
SRD5A2	2
NAPA	2
SSR3	2
LGI4	2
QPCTL	2
MYF5	2
OR5K2	2
FGF6	2
DCAF11	2
INTS2	2
POLG	2
EZH1	2
GPR143	2
IGFBP3	2
IRS1	2
FBXW7	2
CECR2	2
PNMT	2
NDC80	2
NIF3L1	2
WFDC1	2
PI4KB	2
TBC1D26	2
OR1G1	2
YJU2	2
SPTLC2	2
BBS12	2
MBTPS1	2
KRT76	2
LRIG1	2
BCO2	2
TTLL7	2
C4B	2
NPTX1	2
INPPL1	2
MAPK14	2
ASIC3	2
LILRB4	2
TBC1D12	2
FAM114A1	2
WNT6	2
CD300LF	2
OR52E8	2
SNTB2	2
RGS1	2
ALPK3	2
ANKRD34A	2
AADACL3	2
EEPD1	2
ZNRF1	2
HELB	2
MPP6	2
RNF39	2
SLC19A2	2
FSCN1	2
MICU2	2
CYP4A11	2
LHFPL4	2
CRIP2	2
NEFL	2
ACSM2A	2
HEXA	2
AGL	2
POF1B	2
TMTC1	2
OR52L1	2
SCARF1	2
CMTR2	2
GPR4	2
CCDC103	2
SPINT1	2
LIMK2	2
CCNJL	2
NME6	2
MEIS1	2
HSPA8	2
STK35	2
MGAT2	2
C14orf93	2
ZNF646	2
IGLV7-46	2
TCEA1	2
PDRG1	2
GORASP2	2
GDAP1	2
WDR19	2
L3MBTL4	2
ANGPTL4	2
NEUROD6	2
UEVLD	2
SEM1	2
FH	2
SYT11	2
TH	2
EID3	2
VIPR2	2
ADCY7	2
HTR5A	2
SH3BP5	2
ZNF101	2
UBP1	2
PCDHGB3	2
SNX2	2
DMRTC2	2
IFNA14	2
IQCG	2
SYCP2L	2
PHC3	2
ANXA7	2
NAP1L3	2
AKR1D1	2
SLC30A4	2
LPCAT3	2
CERKL	2
STRC	2
ZNF582	2
COL13A1	2
PDE1B	2
GPER1	2
ZNF565	2
NEK2	2
DEGS1	2
AGPAT5	2
DRC1	2
CD38	2
LSG1	2
IPO13	2
NANOG	2
PWWP3A	2
YARS2	2
XG	2
WBP11	2
AAMP	2
NLRP10	2
RAD23B	2
COPB1	2
PPRC1	2
CCR1	2
PIGW	2
CDC5L	2
HS3ST6	2
MAD1L1	2
MYH10	2
TUBB6	2
OR51S1	2
VEZF1	2
LRFN3	2
SALL2	2
IL13RA1	2
RNF128	2
IQCN	2
UGT2B15	2
SLCO2B1	2
CFAP298-TCP10L	2
PI16	2
MIDN	2
ZNF540	2
IL4I1	2
OR11H4	2
MYPOP	2
TBX1	2
GAL3ST3	2
SLC25A1	2
TTLL9	2
FBXO24	2
MLST8	2
ISG20L2	2
HMGB1	2
CDH22	2
GPR52	2
FFAR4	2
SPOCK1	2
OSBPL1A	2
TRIP6	2
RNASE10	2
IGKV2-28	2
SLC33A1	2
UNC5CL	2
TTYH1	2
RNF11	2
DENND6A	2
BCR	2
EPHA10	2
NOSTRIN	2
IFFO1	2
GPAA1	2
PKP1	2
ACSM5	2
GTPBP1	2
ZNF561	2
C17orf49	2
TSGA10IP	2
PCYT2	2
TTLL3	2
RUVBL2	2
DPP8	2
ZNF384	2
DPF2	2
AQP2	2
RASSF5	2
POLA1	2
NEGR1	2
PLIN4	2
LIG3	2
LSAMP	2
ANKH	2
EFHC2	2
KRTAP27-1	2
ZNF257	2
KLF6	2
PHGDH	2
SORCS2	2
FRRS1	2
FIBCD1	2
DUSP29	2
GRAMD2A	2
HCAR3	2
RAD51D	2
CDK15	2
NAT8	2
TARS1	2
C10orf88	2
EIF3H	2
KLF16	2
ORC1	2
MAPK6	2
POGK	2
KRTAP11-1	2
ZNF337	2
SGPP2	2
PDZD8	2
MEF2D	2
CD1A	2
XKR9	2
ABL1	2
CD244	2
ZNF133	2
HTRA2	2
ACADL	2
NADK	2
RUFY1	2
SCD5	2
PEX1	2
KIAA1958	2
TMEM108	2
STMN2	2
HEPACAM2	2
ERVW-1	2
GPSM3	2
BUB1	2
ZNF397	2
SH3GL3	2
SLC22A9	2
KRTAP9-2	2
CYP1A1	2
NIBAN2	2
RPL9	2
ST8SIA2	2
SLC22A7	2
ZNF280A	2
SCYL1	2
HDAC2	2
MCM8	2
SLC6A14	2
IGF2BP3	2
KRT85	2
ZNF460	2
ZNF75A	2
FAM133A	2
SYTL2	2
PRKCSH	2
SLC4A5	2
CITED2	2
DPY19L3	2
TBATA	2
SPATS2	2
KIF3A	2
WDR18	2
APC2	2
FMO3	2
ADAM20	2
KCNS3	2
ARNT2	2
RFPL3	2
LHX3	2
ZNF436	2
NACAD	2
RNF212	2
AC098582.1	2
MUC20	2
ANXA9	2
ZNF445	2
NR2F1	2
OSTM1	2
MRGPRX2	2
HHLA2	2
FUOM	2
CYP4F3	2
IGKV1-27	2
DNAJC19	2
ZNF770	2
NDUFS2	2
KIF16B	2
CEP162	2
RBM26	2
ZNF496	2
HSPB2	2
FAM193A	2
GLIS3	2
IQCA1	2
ARHGAP15	2
KCNC3	2
RAB6D	2
KCNJ13	2
OR8U1	2
CCDC168	2
VN1R4	2
NAT10	2
HNF4G	2
ZNF83	2
CELF2	2
MS4A4A	2
RC3H2	2
DNA2	2
EEF1AKNMT	2
EXT2	2
AP002512.3	2
TMEM200C	2
PSG9	2
HACD1	2
TAS2R38	2
C16orf82	2
GSTP1	2
MBD3L1	2
VPS25	2
DDX6	2
IL6	2
ZNF281	2
THAP9	2
OR10J5	2
TPM1	2
ADCK1	2
IFNA6	2
WNT2	2
INHBA	2
ULK1	2
SEC24A	2
CXCL14	2
UBXN2A	2
AGO1	2
GOSR2	2
CLDN5	2
BICDL2	2
FOXH1	2
PGBD2	2
NT5C3A	2
RBM41	2
CLUH	2
NFKBIZ	2
MPHOSPH8	2
CNOT11	2
METTL27	2
COPZ1	2
SYT9	2
FAHD2A	2
TIPARP	2
SLC37A3	2
AC068580.4	2
FOXL1	2
EIF5B	2
TAF9B	2
NIPA2	2
S100A7A	2
ARHGAP30	2
MMP13	2
IGHV3-13	2
SDF4	2
IGHV3-66	2
SYTL5	2
ANXA6	2
ZNF559-ZNF177	2
CIPC	2
MAG	2
TTC28	2
DBT	2
SH2B3	2
ZNF286A	2
FEM1A	2
BCL6	2
PPAT	2
FAM163A	2
ZNF18	2
OR6C70	2
KRT82	2
FAM98B	2
FUBP1	2
DAGLB	2
TMEM101	2
CFAP69	2
KRBA1	2
ZNF490	2
CYC1	2
MTRR	2
TRIM71	2
KCND2	2
ZNF776	2
CNN3	2
AC008397.2	2
DDX5	2
MAZ	2
IL2RB	2
MMP19	2
TNFAIP6	2
NAB1	2
ARRDC5	2
HSPA6	2
KPNA1	2
KIF13B	2
NXPE4	2
SERPINC1	2
FOXRED2	2
C1QTNF2	2
DDX20	2
TKTL1	2
PDXK	2
SLC22A25	2
LRRC28	2
CDK11B	2
CDSN	2
ITPK1	2
ZNF624	2
DNAJC27	2
EXD3	2
ZP1	2
SGPL1	2
BMP3	2
C16orf96	2
HEMK1	2
KCNMA1	2
PRMT8	2
FAM83C	2
ATF6	2
TULP3	2
CYLD	2
SHC4	2
KCNK6	2
MMP20	2
ACTR5	2
ABCG2	2
CLEC16A	2
SOGA1	2
TRIM10	2
ZC3H7B	2
CFAP299	2
MKRN1	2
OR6B1	2
REC114	2
DVL3	2
ENTPD1	2
CELF5	2
TMEM87B	2
PLK4	2
GTPBP2	2
REPIN1	2
PLIN1	2
MARCHF11	2
PLAG1	2
TECPR1	2
ATXN2	2
ZBTB38	2
CCT6A	2
GDF5	2
UBR3	2
HMGB4	2
COL6A1	2
GJA1	2
NFIA	2
IZUMO1	2
PRSS55	2
SMG5	2
MBP	2
CEACAM18	2
HID1	2
PRAMEF2	2
ST8SIA5	2
GPR137	2
OR13C8	2
MSN	2
VLDLR	2
IGKV1D-17	2
CD207	2
SFI1	2
ELAVL3	2
MYEF2	2
TBCC	2
RCCD1	2
TMEM174	2
ZNF839	2
OSBPL10	2
RPP25L	2
AP1G2	2
OR2T33	2
FHL5	2
IFITM3	2
FAM151B	2
KRT77	2
MBD3L2	2
MRPS9	2
C6orf120	2
ZACN	2
NFYC	2
LDB2	2
CTAGE15	2
SLC7A8	2
RBPJ	2
BRAT1	2
C7orf50	2
SNAP29	2
UGT1A10	2
CORO2B	2
NDRG4	2
EDARADD	2
NDNF	2
IL18	2
TNFRSF10A	2
CTNNBL1	2
NDUFS1	2
C16orf86	2
GPR155	2
INTS12	2
HTR3E	2
SUCLG1	2
VSIG10	2
C11orf16	2
PER3	2
CCL13	2
PICK1	2
PPM1D	2
FATE1	2
FIP1L1	2
LGALS7B	2
SERPINA6	2
LAD1	2
KRTAP6-1	2
MATN3	2
TIMP3	2
WDR45	2
CBWD1	2
CLIP3	2
CD55	2
PUS1	2
FOXP2	2
ARAP2	2
NXPH2	2
TGM6	2
ZCCHC4	2
BCOR	2
PLEKHS1	2
RHBDD2	2
VPS4B	2
CRISP1	2
CD83	2
FAM76B	2
NVL	2
DSC1	2
SAMD7	2
CES4A	2
NPAS2	2
CARMIL3	2
RARA	2
DMRT1	2
HIP1R	2
NCKAP5	2
GABRR3	2
AC244197.3	2
TPCN1	2
SERGEF	2
PRSS35	2
BEST1	2
KATNA1	2
PHF11	2
NFKBIA	2
FOLH1	2
CYP39A1	2
CRAT	2
EXOC3L2	2
FBXL18	2
ART4	2
CXXC1	2
TRIM4	2
SPSB1	2
STOML1	2
BICRA	2
FRK	2
PCDHB13	2
OR52N1	2
KRTAP10-4	2
IFNA5	2
PTGS2	2
GZMB	2
GAS2L3	2
ERF	2
PHKA2	2
TJAP1	2
SLC7A4	2
PGM2	2
DHODH	2
PRAMEF4	2
FMNL3	2
SPINK6	2
TSPYL5	2
DNM1	2
DVL2	2
H3C7	2
TEX35	2
EFR3A	2
POLR1F	2
KCNE3	2
MAB21L2	2
CYP2W1	2
CLRN3	2
DRD3	2
P2RX1	2
ADORA3	2
CEP152	2
COG8	2
USP16	2
SIGLECL1	2
PRSS57	2
SLC30A10	2
LMBRD1	2
NCAPG2	2
AC013489.1	2
PFKP	2
RGS4	2
OR2M2	2
KHSRP	2
IQCB1	2
ZNF483	2
METTL1	2
FOXD3	2
DCLRE1C	2
SH3RF1	2
UNKL	2
LDOC1	2
APBA3	2
DUS1L	2
TMED9	2
ATG5	2
OR5T1	2
NMUR1	2
RNF214	2
APBB2	2
SESN3	2
TMUB1	2
OLFM1	2
TEX10	2
NKIRAS2	2
ZCCHC8	2
KPTN	2
SLU7	2
DZANK1	2
BTBD11	2
CNBD2	2
PGM2L1	2
RBM39	2
CCSER2	2
SFXN2	2
ZNF426	2
UBE2Q1	2
KCNS2	2
CCDC57	2
DUSP6	2
PTPRA	2
GPR146	2
CDRT1	2
DFFB	2
HTR1B	2
DAXX	2
KDELR2	2
SCN3B	2
BCL9L	2
SLC43A2	2
MAK	2
NELFE	2
TEX44	2
P2RY12	2
CTSB	2
FCHO2	2
HTRA3	2
SYS1	2
DOC2A	2
MRPL35	2
GNB2	2
STMN3	2
ERCC3	2
WWC2	2
PLS1	2
TMPRSS6	2
ENPEP	2
MYADM	2
PZP	2
KLHL2	2
CCDC102A	2
FGGY	2
TUBB2A	2
CHEK2	2
PKN2	2
STBD1	2
NOCT	2
OSCP1	2
NFKBIL1	2
MRPL46	2
ANKS6	2
HPS6	2
HCAR2	2
TDRD3	2
GPR1	2
HSPA12B	2
APOA4	2
ZNF408	2
OR2AG2	2
SNX15	2
TBPL2	2
ZNF267	2
SIDT2	2
TMEM14C	2
GPR135	2
PDLIM4	2
CYB561	2
C17orf75	2
FCAR	2
IGHV1-3	2
SLC41A1	2
TMEM40	2
ELN	2
OR1A1	2
GREM1	2
RNF135	2
NKPD1	2
GABRB2	2
C12orf4	2
WASF2	2
SLC25A36	2
ZNF551	2
MTNR1A	2
CCDC81	2
NCEH1	2
SEC31A	2
PDE5A	2
ANKRD52	2
TRIM55	2
OR6F1	2
PPDPFL	2
SLC26A1	2
DES	2
MYO1B	2
ZNF417	2
SLC7A6OS	2
PDE4B	2
ZNF382	2
STEAP3	2
CHST12	2
KCTD18	2
ELMO1	2
CEACAM6	2
SMYD3	2
MOS	2
BLK	2
CXorf58	2
SIRT2	2
ACAT1	2
UBE2Q2	2
PSMA5	2
BPIFA2	2
ATP6V1D	2
BNC1	2
ERCC6	2
GGA1	2
DENND11	2
NUDT6	2
REM1	2
PIGN	2
LHB	2
HOXB7	2
ZNF816-ZNF321P	2
BBX	2
ARL5B	2
SH3RF2	2
HOXD4	2
RIN1	2
MC3R	2
RANBP3	2
XPO7	2
LEP	2
HSD11B1	2
EDA	2
ACCSL	2
FOXN1	2
KIF11	2
SUSD5	2
ISLR	2
LMBRD2	2
CSF3R	2
TOX2	2
CCT8L2	2
NUDT17	2
OR2H2	2
CERS5	2
PIGZ	2
EML2	2
FBXO43	2
ENDOD1	2
NKD2	2
LGALS8	2
SELENOV	2
NLRX1	2
ELL2	2
EPC2	2
ENOX1	2
VPS8	2
MCM4	2
NMS	2
FBXW5	2
DYRK4	2
ELSPBP1	2
STRA6	2
RET	2
MPPED2	2
ANAPC7	2
ARHGEF18	2
HP1BP3	2
PELI3	2
FAM168B	2
ZNF107	2
AC004922.1	2
FLRT3	2
OR4N2	2
KIAA0319L	2
TRAM1	2
MSL3	2
SERPINA1	2
ASB4	2
PRRT3	2
ADD3	2
RPS6KC1	2
SLC35E3	2
URM1	2
YES1	2
NAALADL1	2
IFNA2	2
HTR1F	2
CHST11	2
TNK2	2
FAM124B	2
VPS35	2
MEX3C	2
ADRM1	2
COMMD5	2
YWHAE	2
ERI3	2
TUBA8	2
HYAL4	2
IL4R	2
ZNF793	2
DENND2D	2
OAS2	2
GGTLC1	2
CDKN2AIP	2
DIO2	2
DNAJC1	2
FBXO28	2
CD300C	2
SYT8	2
PRELP	2
DMTF1	2
FOXE3	2
CNGB1	2
PIK3CB	2
MRPS30	2
TCEANC	2
RALBP1	2
REPS2	2
FAM13B	2
ZNF506	2
OR2A12	2
LRIF1	2
UBC	2
INHBE	2
SCAMP4	2
AGAP4	2
RPS6KA2	2
KRTAP5-3	2
CLEC9A	2
LUZP4	2
ZNF219	2
NUMBL	2
RAD51	2
MAST3	2
TAPBPL	2
ZNF543	2
FOXC2	2
UBAC1	2
TRPC4AP	2
RHBDL3	2
RPP40	2
NDUFAF7	2
FAM180A	2
VAMP1	2
HSPA5	2
CD101	2
OR2AG1	2
LTBR	2
ABHD16B	2
ACSL6	2
AMMECR1	2
OR8K5	2
CUL5	2
PMP2	2
OR10A2	2
C20orf27	2
OGG1	2
ZFP36L2	2
UCHL1	2
DOK5	2
ST8SIA4	2
TREX2	2
RWDD2A	2
RBBP4	2
B3GAT2	2
PIK3CG	2
LHFPL5	2
NKX6-1	2
APOA1	2
DNAJB14	2
OCRL	2
DAPK1	2
GRB10	2
OTUD5	2
SLC44A1	2
CBLL2	2
IER2	2
KPNB1	2
BAZ1B	2
SLC25A45	2
LMAN1	2
PRDM14	2
MAGIX	2
PCID2	2
MSH2	2
STUB1	2
CWH43	2
ANKRD55	2
ADAD1	2
GTF2IRD1	2
SFXN5	2
ZNF420	2
F8	2
AP2A1	2
MCAT	2
TMEM176B	2
AFM	2
SH2B2	2
POLR3B	2
PGLS	2
TCF7L1	2
TMEM81	2
EIF2AK2	2
VASH2	2
SIRPD	2
CCDC172	2
MYO1F	2
RFPL4B	2
HMGCLL1	2
ANOS1	2
OTX2	2
RANBP9	2
BHMT2	2
PIEZO2	2
TRIT1	2
TRIM6-TRIM34	2
RNF220	2
MID1IP1	2
TNFRSF25	2
TRAT1	2
OR5H1	2
ARFGAP1	2
WNT8A	2
GMPPA	2
ANAPC4	2
IL17REL	2
KY	2
ANO8	2
POMC	2
UGT1A3	2
THEG	2
OR11G2	2
HEPACAM	2
BPNT2	2
DDN	2
OR51T1	2
OR7E24	2
GLG1	2
NFRKB	2
SLC35E1	2
LSS	2
ZNF619	2
ACP2	2
RHOV	2
ZNF287	2
ABTB1	2
BCAT1	2
CS	2
SLC25A23	2
EFCAB3	2
PVRIG	2
PCGF2	2
ZFYVE27	2
GPR132	2
PPP1R12B	2
ETV6	2
PPP2R1B	2
ABHD10	2
ATP6V0A2	2
PARP10	2
RAB3D	2
LRRC46	2
BAIAP3	2
ZSCAN21	2
TCTE1	2
PLA2G15	2
NR1I3	2
TPSD1	2
CDK5RAP1	2
KRTAP1-3	2
LRRC57	2
ZNF823	2
NELFCD	2
ZSCAN4	2
CGAS	2
ZNF76	2
CCDC184	2
CX3CL1	2
SLC2A12	2
ATP2A3	2
KCNV2	2
OR5AC2	2
F2	2
ST6GALNAC3	2
GJA4	2
ODF4	2
C9orf64	2
ZBTB49	2
HOXB3	2
NBPF9	2
C2orf42	2
ZNF222	2
RTF1	2
MMP3	2
CCDC68	2
CNOT6	2
TSEN54	2
DAB2	2
RNF44	2
RASSF4	2
RSC1A1	2
PGM5	2
ESYT3	2
CHST15	2
HSPD1	2
WTAP	2
OR2F2	2
CHST2	2
SPEM2	2
GTF3C2	2
ARID3A	2
MFSD4A	2
NT5M	2
KCNJ10	2
RXYLT1	2
LRRN3	2
SLC30A2	2
FAM120C	2
REEP5	2
ZNF549	2
C8orf33	2
UBQLNL	2
FANCB	2
VWC2	2
STC2	2
PPP1R9B	2
AP2M1	2
SEPTIN6	2
DNAJA2	2
STN1	2
SMC4	2
ABCG8	2
SV2B	2
SUOX	2
SRL	2
CFAP70	2
ANKMY2	2
ZNF391	2
CDC37L1	2
RBM14	2
CCNC	2
NOVA2	2
SUN5	2
FGFR1	2
AMDHD1	2
ZNF841	2
SLC5A9	2
PCDHA9	2
PGGHG	2
KANSL3	2
PTGIS	2
ATXN7	2
CLK1	2
PARD6B	2
B3GALT1	2
RDH12	2
H3C4	2
SUPT3H	2
SHE	2
DNAJB6	2
RHBDF2	2
RPTN	2
STK25	2
NCAPD2	2
LRRC10	2
STRIP1	2
SLC4A4	2
SLAMF7	2
SLC15A2	2
C16orf89	2
TCTN3	2
ITGB1	2
PRR35	2
ARHGEF26	2
SEC61A1	2
NFATC1	2
ILDR2	2
NT5C1B	2
L3MBTL2	2
TAS1R1	2
SLC22A16	2
DUOXA2	2
TBX22	2
MYRIP	2
ARHGAP11A	2
L1TD1	2
SEC16A	2
TMEM8B	2
ACTL7A	2
CCDC150	2
GCAT	2
HCCS	2
ZNF773	2
MAPT	2
STK39	2
GRAP2	2
DHX32	2
MC2R	2
PLPPR3	2
MAML3	2
GSTCD	2
SARAF	2
SERPINB5	2
NPHS2	2
INA	2
CCDC54	2
ZNF584	2
CFAP20DC	2
IFI30	2
S1PR3	2
TOM1L2	2
HNRNPH2	2
CD86	2
TBL1XR1	2
ZNF221	2
TST	2
CCDC138	2
TRIM51	2
CATSPERZ	2
TICAM1	2
FAM83G	2
SLC41A3	2
KRT19	2
HSD17B6	2
GEMIN4	2
TRAPPC6A	2
HDAC7	2
TAOK3	2
ZNF667	2
HLA-G	2
SP4	2
DPP7	2
SGK1	2
CLCA4	2
ARAF	2
RP9	2
ZDHHC20	2
SQLE	2
SSX2IP	2
ZBTB4	2
PCED1B	2
SEC24D	2
RAB4A	2
PPP1R15B	2
SDS	2
ESRP1	2
RBM12B	2
DIRAS1	2
RMI1	2
CPSF3	2
PTBP2	2
ZKSCAN3	2
C3orf33	2
ATG16L1	2
ODAM	2
ABCB6	2
SH3PXD2B	2
TREM1	2
PARD3B	2
SLMAP	2
ADAM11	2
KLHL42	2
SOX11	2
TUBAL3	2
ZCWPW2	2
PLEKHA4	2
SYT1	2
MEPE	2
FNDC8	2
ZNF75D	2
GP6	2
GJB6	2
CLASP1	2
MX2	2
LSM8	2
POLRMT	2
ABCA5	2
DHX29	2
PCDHGA6	2
NPEPPS	2
C11orf87	2
NXNL1	2
SLC16A4	2
FAM83B	2
MICU3	2
DHX35	2
SPATA22	2
CCDC137	2
FAAP100	2
NGFR	2
ADSS2	2
IRF9	2
GALNT14	2
TTC25	2
CTDSPL2	2
ASPN	2
SIM1	2
NUGGC	2
PGAP4	2
IARS1	2
AOAH	2
LTBP3	2
CNR2	2
CST11	2
IFT140	2
FANCF	2
SLC30A5	2
CLNK	2
DNASE1L1	2
HGSNAT	2
GPC2	2
CHRNA3	2
RNF175	2
VCX2	2
USP45	2
GAB1	2
CUL2	2
NLK	2
PODXL2	2
FOLR1	2
SLTM	2
MIIP	2
EDEM3	2
LRRC40	2
INTS3	2
RSPH6A	2
P3H2	2
CD177	2
PCDHB11	2
OAZ3	2
ATF3	2
MYLK4	2
MSH5	2
BDH1	2
SLC22A23	2
PPARD	2
RHBDF1	2
OR1M1	2
ANGPTL6	2
LILRB2	2
TMEM150B	2
ADAT2	2
SAMD5	2
CLVS1	2
RRP8	2
TSPYL1	2
HLCS	2
CCKAR	2
POFUT1	2
OTOP2	2
C6orf47	2
TACR1	2
PSMB7	2
NUAK2	2
TET2	2
NEIL3	2
CYBA	2
E2F7	2
EXOC4	2
CHERP	2
PABPC1	2
UST	2
SLC30A6	2
PRSS38	2
AL592490.1	2
GOLGA7B	2
FNTA	2
CAPN10	2
IFT172	2
ANKRD44	2
PSEN1	2
MMP21	2
IGFN1	2
IQSEC1	2
CANX	2
PGK2	2
LILRA6	2
C2CD5	2
ZZZ3	2
EVI5L	2
KRT6B	2
HAS3	2
OR6K6	2
MCMDC2	2
SFRP5	2
PITX3	2
TRAM1L1	2
CADM3	2
KCNK18	2
ROBO3	2
NSUN4	2
ETV5	2
SLC8A2	2
NCKAP1	2
BPIFA3	2
VSIG2	2
DLGAP5	2
FOXRED1	2
ZNF143	2
ADAM19	2
MYBPH	2
PCED1A	2
PSMA4	2
KRTAP22-1	2
MICAL2	2
OR4C15	2
MAP2K6	2
PAN2	2
SH2B1	2
SH2D3A	2
POU6F2	2
NUP37	2
PWWP2B	2
VPS45	2
PCDHGB5	2
PRAMEF19	2
SULT4A1	2
SUSD4	2
DECR2	2
PPP3CA	2
GNA12	2
TUBB4A	2
OR5J2	2
KLHL4	2
BRDT	2
OR51I2	2
AP5M1	2
KCNIP1	2
SPRY2	2
UTP6	2
PPM1E	2
ZDHHC4	2
SLC25A5	2
UNK	2
DAPK2	2
FUCA2	2
SLF1	2
KPNA3	2
ARTN	2
NDUFA5	2
WDR81	2
LYN	2
OR4S2	2
SLC9A6	2
CHSY1	2
SH3YL1	2
CDH17	2
ARC	2
SCUBE1	2
GLT8D2	2
TLR6	2
INSIG1	2
ZNF302	2
CYSLTR1	2
SLC2A5	2
PLCD4	2
OR6A2	2
CARD14	2
DDR2	2
FOXC1	2
LCE1B	2
RAB32	2
LYAR	2
CABP5	2
MC5R	2
UTY	2
TRIM59	2
APCDD1L	2
P3H1	2
CERS4	2
EPHB6	2
GPC1	2
PROSER3	2
SLC25A6	2
ZXDC	2
PLEKHM3	2
OR2T34	2
DYNAP	2
GASK1B	2
EPAS1	2
ARMCX6	2
ZNF768	2
STOML3	2
MFN2	2
CXXC5	2
DNAAF4	2
TAS2R41	2
CELA3B	2
CUL1	2
VCPIP1	2
DPP3	2
SRSF5	2
GPR173	2
LIPN	2
USP53	2
FRMD7	2
MPV17L	2
XYLT2	2
IGSF8	2
FAM189B	2
SLC50A1	2
TRIM15	2
PSG2	2
CCNT1	2
TRAP1	2
SEPTIN12	2
PFAS	2
EPB41L2	2
ZFP1	2
REG1A	2
CNR1	2
UBE2J1	2
CATSPERG	2
ZMYND15	2
ITGAL	2
NPR3	2
DGCR8	2
FHAD1	2
CDC14B	2
TRIM2	2
CLPTM1	2
SDC4	2
ENPP3	2
H2AC20	2
GALNT13	2
RAB3IL1	2
THAP4	2
ZDHHC19	2
B3GNT6	2
KRTAP13-4	2
ABHD17B	2
IGKV2D-24	2
GNL3	2
NOS1AP	2
RAD51B	2
COQ8B	2
FLT3LG	2
CPB2	2
DYTN	2
ZNF354C	2
NDST3	2
CPED1	2
ARHGAP9	2
CYP2R1	2
RLN1	2
UBD	2
SBF2	2
SNX11	2
APOBEC4	2
SHMT2	2
SLC17A7	2
PAX4	2
PCDH1	2
JMJD7-PLA2G4B	2
RBBP5	2
MCM3	2
DCBLD2	2
BICD2	2
MUC7	2
HNRNPF	2
STXBP2	2
SAA2	2
ING1	2
METTL22	2
TIMP1	2
SCAF4	2
OR6C75	2
LAS1L	2
KLF11	2
UBN1	2
FPR2	2
POP4	2
DNAJB4	2
KIFBP	2
CPNE5	2
RBMS3	2
OR9A4	2
GLYR1	2
SAG	2
MACROD2	2
NR3C1	2
PRPF38A	2
PKD1L2	2
PRAMEF17	2
DNASE2	2
VSTM1	2
NTNG2	2
CYP2A13	2
ARHGEF19	2
TUBGCP5	2
DMRT3	2
CCDC73	2
MRGPRF	2
TMC1	2
MTBP	2
TBC1D10A	2
SPAG16	2
ZNF607	2
CDH2	2
OR2C3	2
FAM160B2	2
OR5M11	2
KRTAP9-3	2
ABCD2	2
PTER	2
JAG1	2
CAVIN2	2
ZBTB48	2
APEX1	2
TRIM5	2
GABRR2	2
SSTR5	2
ZNF22	2
EMILIN1	2
HLA-A	2
OR3A1	2
DIS3L2	2
ZNF586	2
LANCL3	2
ETAA1	2
C1QTNF7	2
MYOT	2
TNFRSF11A	2
TMEM17	2
ZNF709	2
ADH5	2
ZNF785	2
NIPAL2	2
TMPRSS11B	2
TRMT9B	2
FAM9A	2
GGT7	2
CHMP1B	2
PRR5-ARHGAP8	2
OR52B4	2
TRPC4	2
ZC3HAV1	2
PI4K2A	2
CTU2	2
CACNG2	2
KL	2
IFNW1	2
MYLIP	2
ERP44	2
C11orf24	2
PLCD1	2
DNAJC16	2
MTF1	2
CERS1	2
IGHV3-53	2
AGAP2	2
CLDN16	2
LUZP2	2
ZNF576	2
NUP62	2
PPP2R5C	2
CHAMP1	2
TMEM254	2
FANCE	2
VPS9D1	2
MYO5B	2
KLHL1	2
CACNB4	2
APOBR	2
ZNF618	2
ZNF680	2
KCNA7	2
LRRC14	2
KRTAP26-1	2
SPCS3	2
BRS3	2
CYP2A7	2
XRCC5	2
RGSL1	2
DRC3	2
OR11A1	2
C8orf34	2
AGXT	2
GLE1	2
PDE1A	2
ATP6V0D2	2
C1orf94	2
BNIPL	2
FCHO1	2
TMEM87A	2
ZNF440	2
RUFY3	2
ELMOD1	2
FES	2
MMP14	2
TMEFF1	2
CLCN6	2
ZNF653	2
SSH3	2
ZFX	2
TMEM63B	2
SRR	2
SH2D7	2
DCAF10	2
PSMA1	2
PLPPR5	2
PRR5	2
OR7C2	2
TELO2	2
PRL	2
GLO1	2
PNN	2
RAPGEF5	2
OR5B3	2
SLC18A1	2
CHPF2	2
VSTM4	2
FZD1	2
CSRP3	2
CAPN7	2
KRTAP5-1	2
TPST1	2
AGFG2	2
STON2	2
GUCA2A	2
TNF	2
CA10	2
KCNS1	2
LRRC8E	2
C1QTNF9B	2
LORICRIN	2
ZNF416	2
TNIP2	2
MXRA8	2
CNBD1	2
INPP5A	2
SHD	2
SELP	2
ADGRG1	2
TMEM26	2
AL136295.1	2
TTF1	2
SBK2	2
STXBP1	2
